text,intent,
hi My snack time was missed can someone bring something at the earliest please.,nutrition_request,
hi Please bring me apple juice I would really appreciate it.,nutrition_request,
hi The food smells different today is it okay to eat,nutrition_request,
hi They sent me the wrong diet I ordered soft food please,nutrition_request,
hi What time is dinner being served,nutrition_request,
hi What time is lunch usually served here can someone help?,nutrition_request,
hi When is lunch being served I am starving thank you so much,nutrition_request,
hi When is the snack trolley coming is that possible?,nutrition_request,
pls After the biopsy I need something gentle on my stomach thank you so much,nutrition_request,
pls Can I get a sandwich for my snack at the earliest please.,nutrition_request,
pls Can I get a snack please,nutrition_request,
pls Can I get a snack please this is urgent.,nutrition_request,
pls Can I get extra serving I am still hungry I would really appreciate it.,nutrition_request,
pls Can I get my meal delivered now I am very hungry,nutrition_request,
pls Can I have some buttermilk please as soon as possible.,nutrition_request,
pls Can I have some buttermilk please kindly help.,nutrition_request,
pls Can someone bring me a glass of cold water please help.,nutrition_request,
pls Can the dietitian come and speak to me about my food plan,nutrition_request,
pls Can the nutritionist suggest meals for my diabetes,nutrition_request,
pls Can you send the menu for today,nutrition_request,
pls Doctor said I can eat now can you send food as soon as possible.,nutrition_request,
pls I am Muslim can I have halal food only please I would really appreciate it.,nutrition_request,
pls I am allergic to shellfish please no prawns or crab please help.,nutrition_request,
pls I am feeling very weak because I have not eaten thank you,nutrition_request,
pls I cannot eat salt please send low sodium food please help.,nutrition_request,
pls I cannot eat spicy food please tell the kitchen is that possible?,nutrition_request,
pls I did not get my afternoon snack,nutrition_request,
pls I did not get my prescribed diet please resend this is urgent.,nutrition_request,
pls I do not have much appetite but I should eat something small is that possible?,nutrition_request,
pls I have mouth ulcers can I get soft cool food thank you,nutrition_request,
pls I just came out of surgery when can I eat,nutrition_request,
pls I need a high fiber diet please adjust,nutrition_request,
pls I need a low sodium diet can you update my meal plan,nutrition_request,
pls I need food that is easy on my stomach after chemo this is urgent.,nutrition_request,
pls I need meal planning help for my kidney condition thank you,nutrition_request,
pls I need some crackers to nibble on,nutrition_request,
pls I need to eat before taking my medicine can someone help?,nutrition_request,
pls I want a little more dal with my rice,nutrition_request,
pls I want some warm milk please this is urgent.,nutrition_request,
pls I want to discuss my diet plan with the nutritionist can you help?,nutrition_request,
pls I want to discuss my diet plan with the nutritionist thank you so much,nutrition_request,
pls I was asleep during lunch can I still get food,nutrition_request,
pls I was skipped during the meal rounds,nutrition_request,
pls I would like a second serving of soup,nutrition_request,
pls Is there a late-night meal option can someone help?,nutrition_request,
pls Is there an option for early dinner,nutrition_request,
pls Is there an option for early dinner thank you,nutrition_request,
pls My food has not arrived yet it is very late kindly help.,nutrition_request,
pls My food was supposed to come at 8 it is now 9,nutrition_request,
pls My stomach is upset can I get plain rice and curd,nutrition_request,
pls My water jug is empty please refill it please help.,nutrition_request,
pls The juice tastes strange I am not sure it is fresh,nutrition_request,
pls The nutritionist needs to adjust my protein intake as soon as possible.,nutrition_request,
pls The rice is undercooked can I get a fresh plate thank you,nutrition_request,
pls They sent me the wrong diet I ordered soft food,nutrition_request,
pls What time does the kitchen close can someone help?,nutrition_request,
pls What time will the soup be served kindly help.,nutrition_request,
pls When is the snack trolley coming please help.,nutrition_request,
um After the procedure can I eat solid food now thank you so much,nutrition_request,
um Can I delay my lunch I am not hungry yet can someone help?,nutrition_request,
um Can I eat normally now or am I still on a restricted diet kindly help.,nutrition_request,
um Can I get a hot drink with my next meal please I would really appreciate it.,nutrition_request,
um Can I get electrolyte drink please help.,nutrition_request,
um Can I get lemon water please I would really appreciate it.,nutrition_request,
um Can I get some juice thank you so much,nutrition_request,
um Can I have a glass of milk before sleeping can someone help?,nutrition_request,
um Can I have a glass of milk before sleeping please,nutrition_request,
um Can I have an extra dessert please,nutrition_request,
um Can someone check if my food order was placed is that possible?,nutrition_request,
um Can the dietitian come and speak to me about my food plan please,nutrition_request,
um I am Muslim can I have halal food only please I would really appreciate it.,nutrition_request,
um I am diabetic please make sure the food is appropriate can someone help?,nutrition_request,
um I am on a clear liquid diet only please as soon as possible.,nutrition_request,
