text,intent,Unnamed: 2
um I made friends with the ceiling fan we have long conversations,general_conversation,
um I managed to eat a full plate today I am proud,general_conversation,
um I miss having dinner with my family at home please,general_conversation,
um I miss making rangoli at home for the festival,general_conversation,
um I need a hobby to keep me busy in here,general_conversation,
um I need a word search puzzle or something,general_conversation,
um I need an eye mask to block the hallway light,general_conversation,
um I need an eye mask to block the hallway light just letting you know.,general_conversation,
um I need to remember to call my boss about my leave I would really appreciate it.,general_conversation,
um I owe my recovery to the wonderful staff here kindly help.,general_conversation,
um I read a passage from my Bible this morning at the earliest please.,general_conversation,
um I sat in the chair for an hour without discomfort,general_conversation,
um I saw a therapy dog in the corridor today so sweet,general_conversation,
um I saw children trick or treating in the pediatric ward,general_conversation,
um I saw doctors rushing for an emergency it looked intense,general_conversation,
um I saw doctors rushing for an emergency it looked intense thank you,general_conversation,
um I should get an award for most time spent staring at a wall,general_conversation,
um I should get an award for most time spent staring at a wall just letting you know.,general_conversation,
um I sleep best when the room is completely dark that is all.,general_conversation,
um I sleep better when my family visits during the day at the earliest please.,general_conversation,
um I slept through the morning vitals check today please,general_conversation,
um I talk to CareMate more than I talk to people,general_conversation,
um I talked in my sleep last night apparently just letting you know.,general_conversation,
um I think I can hear thunder is it going to rain,general_conversation,
um I think I can write a book about my hospital adventure,general_conversation,
